"TAG_Duration";"FIL_Track";"TAG_length";"TAG_Exten";"ODR_Track";"TAG_Albumartists";"Position1";"TAG_Year";"TAG_Artists";"TAG_Genres";"REP_Album";"Position2";"TAG_Album";"Category";"TAG_Disc";"TAG_Track";"TAG_Title";"ID_CD";"REP_Track";"Date_Insert";"Statut";"ID_TRACK";"Family"
"395,573";"06. Digital Tribe – Massive Attack (Digital Tribe vs. Volcano).flac";"00:06:36";"Flac Audio";"1-06";"Digital Tribe";"Download";"2011";"Digital Tribe With Volcano";"Psy-Trance";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Digital Tribe - Sound Of My Soul [Parabola Rec.] (2011)";"_2010_2014";"Sound Of My Soul";"TRANCE";"1";"06";"Massive Attack";"4005";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Digital Tribe - Sound Of My Soul [Parabola Rec.] (2011)";"2017-03-13 12:51:01";"NEW";"54445";"Download"
"477,373";"07. Digital Tribe – Free Your Mind (Super Sonic Rmx).flac";"00:07:57";"Flac Audio";"1-07";"Digital Tribe";"Download";"2011";"Digital Tribe";"Psy-Trance";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Digital Tribe - Sound Of My Soul [Parabola Rec.] (2011)";"_2010_2014";"Sound Of My Soul";"TRANCE";"1";"07";"Free Your Mind (Remix)";"4005";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Digital Tribe - Sound Of My Soul [Parabola Rec.] (2011)";"2017-03-13 12:51:01";"NEW";"54446";"Download"
"419,76";"08. Digital Tribe – Anyone's Dream (Tertium Rmx).flac";"00:07:00";"Flac Audio";"1-08";"Digital Tribe";"Download";"2011";"Digital Tribe With Mind Controller";"Psy-Trance";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Digital Tribe - Sound Of My Soul [Parabola Rec.] (2011)";"_2010_2014";"Sound Of My Soul";"TRANCE";"1";"08";"Anyones Dream (Remix)";"4005";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Digital Tribe - Sound Of My Soul [Parabola Rec.] (2011)";"2017-03-13 12:51:01";"NEW";"54447";"Download"
"471,067";"09. Digital Tribe – The Truth (Digital Tribe vs. Uriya).flac";"00:07:51";"Flac Audio";"1-09";"Digital Tribe";"Download";"2011";"Digital Tribe With Uriya";"Psy-Trance";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Digital Tribe - Sound Of My Soul [Parabola Rec.] (2011)";"_2010_2014";"Sound Of My Soul";"TRANCE";"1";"09";"The Truth";"4005";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Digital Tribe - Sound Of My Soul [Parabola Rec.] (2011)";"2017-03-13 12:51:01";"NEW";"54448";"Download"
"390,28";"10. Digital Tribe – Activated (Digital Tribe vs. Volcano).flac";"00:06:30";"Flac Audio";"1-10";"Digital Tribe";"Download";"2011";"Digital Tribe With Volcano";"Psy-Trance";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Digital Tribe - Sound Of My Soul [Parabola Rec.] (2011)";"_2010_2014";"Sound Of My Soul";"TRANCE";"1";"10";"Activated";"4005";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Digital Tribe - Sound Of My Soul [Parabola Rec.] (2011)";"2017-03-13 12:51:02";"NEW";"54449";"Download"
"465";"Elea - Exploring Stratosphere.flac";"00:07:45";"Flac Audio";"01";"Elea";"Download";"2013";"Elea";"Psychedelic";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Elea - Exploring Stratosphere [Mandala Records] (2013)";"_2010_2014";"Exploring Stratosphere";"TRANCE";"1";"01";"Exploring Stratosphere";"4006";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Elea - Exploring Stratosphere [Mandala Records] (2013)";"2017-03-13 12:51:09";"NEW";"54450";"Download"
"606";"Elea - Exploring Stratosphere.flac";"00:10:06";"Flac Audio";"02";"Elea";"Download";"2013";"Elea";"Psychedelic";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Elea - Exploring Stratosphere [Mandala Records] (2013)";"_2010_2014";"Exploring Stratosphere";"TRANCE";"1";"02";"Tayatha";"4006";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Elea - Exploring Stratosphere [Mandala Records] (2013)";"2017-03-13 12:51:09";"NEW";"54451";"Download"
"443";"Elea - Exploring Stratosphere.flac";"00:07:23";"Flac Audio";"03";"Elea";"Download";"2013";"Elea";"Psychedelic";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Elea - Exploring Stratosphere [Mandala Records] (2013)";"_2010_2014";"Exploring Stratosphere";"TRANCE";"1";"03";"Blue Moon";"4006";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Elea - Exploring Stratosphere [Mandala Records] (2013)";"2017-03-13 12:51:09";"NEW";"54452";"Download"
"418";"Elea - Exploring Stratosphere.flac";"00:06:58";"Flac Audio";"04";"Elea";"Download";"2013";"Elea";"Psychedelic";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Elea - Exploring Stratosphere [Mandala Records] (2013)";"_2010_2014";"Exploring Stratosphere";"TRANCE";"1";"04";"Garudah";"4006";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Elea - Exploring Stratosphere [Mandala Records] (2013)";"2017-03-13 12:51:09";"NEW";"54453";"Download"
"436";"Elea - Exploring Stratosphere.flac";"00:07:16";"Flac Audio";"05";"Elea";"Download";"2013";"Elea";"Psychedelic";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Elea - Exploring Stratosphere [Mandala Records] (2013)";"_2010_2014";"Exploring Stratosphere";"TRANCE";"1";"05";"Astrokarma";"4006";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Elea - Exploring Stratosphere [Mandala Records] (2013)";"2017-03-13 12:51:09";"NEW";"54454";"Download"
"482";"Elea - Exploring Stratosphere.flac";"00:08:02";"Flac Audio";"06";"Elea";"Download";"2013";"Elea";"Psychedelic";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Elea - Exploring Stratosphere [Mandala Records] (2013)";"_2010_2014";"Exploring Stratosphere";"TRANCE";"1";"06";"Om Shanti";"4006";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Elea - Exploring Stratosphere [Mandala Records] (2013)";"2017-03-13 12:51:09";"NEW";"54455";"Download"
"432";"Elea - Exploring Stratosphere.flac";"00:07:12";"Flac Audio";"07";"Elea";"Download";"2013";"Elea";"Psychedelic";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Elea - Exploring Stratosphere [Mandala Records] (2013)";"_2010_2014";"Exploring Stratosphere";"TRANCE";"1";"07";"Surya Namaskar";"4006";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Elea - Exploring Stratosphere [Mandala Records] (2013)";"2017-03-13 12:51:09";"NEW";"54456";"Download"
"462";"Elea - Exploring Stratosphere.flac";"00:07:42";"Flac Audio";"08";"Elea";"Download";"2013";"Elea";"Psychedelic";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Elea - Exploring Stratosphere [Mandala Records] (2013)";"_2010_2014";"Exploring Stratosphere";"TRANCE";"1";"08";"Sagittarius A";"4006";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Elea - Exploring Stratosphere [Mandala Records] (2013)";"2017-03-13 12:51:09";"NEW";"54457";"Download"
"449";"Elea - Exploring Stratosphere.flac";"00:07:29";"Flac Audio";"09";"Elea";"Download";"2013";"Elea";"Psychedelic";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Elea - Exploring Stratosphere [Mandala Records] (2013)";"_2010_2014";"Exploring Stratosphere";"TRANCE";"1";"09";"Cosmosurfing";"4006";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Elea - Exploring Stratosphere [Mandala Records] (2013)";"2017-03-13 12:51:09";"NEW";"54458";"Download"
"510";"Omnivox - Fragments of Evolution.flac";"00:08:30";"Flac Audio";"01";"Omnivox";"Download";"2014";"Omnivox";"";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Omnivox - Fragments of Evolution (2014)";"_2010_2014";"Fragments of Evolution";"TRANCE";"1";"01";"Helios";"4007";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Omnivox - Fragments of Evolution (2014)";"2017-03-13 12:51:30";"NEW";"54459";"Download"
"505";"Omnivox - Fragments of Evolution.flac";"00:08:25";"Flac Audio";"02";"Omnivox";"Download";"2014";"Omnivox";"";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Omnivox - Fragments of Evolution (2014)";"_2010_2014";"Fragments of Evolution";"TRANCE";"1";"02";"Modus Operandi";"4007";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Omnivox - Fragments of Evolution (2014)";"2017-03-13 12:51:30";"NEW";"54460";"Download"
"444";"Omnivox - Fragments of Evolution.flac";"00:07:24";"Flac Audio";"03";"Omnivox";"Download";"2014";"Omnivox";"";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Omnivox - Fragments of Evolution (2014)";"_2010_2014";"Fragments of Evolution";"TRANCE";"1";"03";"What Happens Next";"4007";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Omnivox - Fragments of Evolution (2014)";"2017-03-13 12:51:30";"NEW";"54461";"Download"
"520";"Omnivox - Fragments of Evolution.flac";"00:08:40";"Flac Audio";"04";"Omnivox";"Download";"2014";"Omnivox";"";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Omnivox - Fragments of Evolution (2014)";"_2010_2014";"Fragments of Evolution";"TRANCE";"1";"04";"Liquid Fire";"4007";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Omnivox - Fragments of Evolution (2014)";"2017-03-13 12:51:30";"NEW";"54462";"Download"
"519";"Omnivox - Fragments of Evolution.flac";"00:08:39";"Flac Audio";"05";"Omnivox";"Download";"2014";"Omnivox";"";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Omnivox - Fragments of Evolution (2014)";"_2010_2014";"Fragments of Evolution";"TRANCE";"1";"05";"Eternity Speedway";"4007";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Omnivox - Fragments of Evolution (2014)";"2017-03-13 12:51:30";"NEW";"54463";"Download"
"517";"Omnivox - Fragments of Evolution.flac";"00:08:37";"Flac Audio";"06";"Omnivox";"Download";"2014";"Omnivox";"";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Omnivox - Fragments of Evolution (2014)";"_2010_2014";"Fragments of Evolution";"TRANCE";"1";"06";"Essentia";"4007";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Omnivox - Fragments of Evolution (2014)";"2017-03-13 12:51:30";"NEW";"54464";"Download"
"410";"Omnivox - Fragments of Evolution.flac";"00:06:50";"Flac Audio";"07";"Omnivox";"Download";"2014";"Omnivox";"";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Omnivox - Fragments of Evolution (2014)";"_2010_2014";"Fragments of Evolution";"TRANCE";"1";"07";"Moonwalk";"4007";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Omnivox - Fragments of Evolution (2014)";"2017-03-13 12:51:30";"NEW";"54465";"Download"
"448";"Omnivox - Fragments of Evolution.flac";"00:07:28";"Flac Audio";"08";"Omnivox";"Download";"2014";"Omnivox";"";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Omnivox - Fragments of Evolution (2014)";"_2010_2014";"Fragments of Evolution";"TRANCE";"1";"08";"No More Illusions";"4007";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Omnivox - Fragments of Evolution (2014)";"2017-03-13 12:51:30";"NEW";"54466";"Download"
"454";"Omnivox - Fragments of Evolution.flac";"00:07:34";"Flac Audio";"09";"Omnivox";"Download";"2014";"Omnivox";"";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Omnivox - Fragments of Evolution (2014)";"_2010_2014";"Fragments of Evolution";"TRANCE";"1";"09";"Nephandi";"4007";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Omnivox - Fragments of Evolution (2014)";"2017-03-13 12:51:30";"NEW";"54467";"Download"
"468";"Omnivox - Fragments of Evolution.flac";"00:07:48";"Flac Audio";"10";"Omnivox";"Download";"2014";"Omnivox";"";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Omnivox - Fragments of Evolution (2014)";"_2010_2014";"Fragments of Evolution";"TRANCE";"1";"10";"Weapon Of Mass Enlightment";"4007";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Omnivox - Fragments of Evolution (2014)";"2017-03-13 12:51:30";"NEW";"54468";"Download"
"514";"Various - Blacklight Moments.flac";"00:08:34";"Flac Audio";"01";"Various";"Download";"2013";"Daimon";"""Goa Trance""";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\VA - Blacklight Moments [Suntrip Records - SUNCD28] (2013)";"_2010_2014";"Blacklight Moments";"TRANCE";"1";"01";"Wake Up And Smell The Ashes";"4008";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\VA - Blacklight Moments [Suntrip Records - SUNCD28] (2013)";"2017-03-13 12:51:50";"NEW";"54469";"Download"
"453";"Various - Blacklight Moments.flac";"00:07:33";"Flac Audio";"02";"Various";"Download";"2013";"K.O.B.";"""Goa Trance""";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\VA - Blacklight Moments [Suntrip Records - SUNCD28] (2013)";"_2010_2014";"Blacklight Moments";"TRANCE";"1";"02";"These Talking Machines";"4008";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\VA - Blacklight Moments [Suntrip Records - SUNCD28] (2013)";"2017-03-13 12:51:50";"NEW";"54470";"Download"
"446";"Various - Blacklight Moments.flac";"00:07:26";"Flac Audio";"03";"Various";"Download";"2013";"Psychic Voyage";"""Goa Trance""";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\VA - Blacklight Moments [Suntrip Records - SUNCD28] (2013)";"_2010_2014";"Blacklight Moments";"TRANCE";"1";"03";"Black Sun";"4008";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\VA - Blacklight Moments [Suntrip Records - SUNCD28] (2013)";"2017-03-13 12:51:50";"NEW";"54471";"Download"
"394";"Various - Blacklight Moments.flac";"00:06:34";"Flac Audio";"04";"Various";"Download";"2013";"Cosmic Dimension";"""Goa Trance""";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\VA - Blacklight Moments [Suntrip Records - SUNCD28] (2013)";"_2010_2014";"Blacklight Moments";"TRANCE";"1";"04";"Viral Breath";"4008";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\VA - Blacklight Moments [Suntrip Records - SUNCD28] (2013)";"2017-03-13 12:51:50";"NEW";"54472";"Download"
"468";"Various - Blacklight Moments.flac";"00:07:48";"Flac Audio";"05";"Various";"Download";"2013";"Khetzal";"""Goa Trance""";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\VA - Blacklight Moments [Suntrip Records - SUNCD28] (2013)";"_2010_2014";"Blacklight Moments";"TRANCE";"1";"05";"Aramean Dreams";"4008";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\VA - Blacklight Moments [Suntrip Records - SUNCD28] (2013)";"2017-03-13 12:51:50";"NEW";"54473";"Download"
"480";"Various - Blacklight Moments.flac";"00:08:00";"Flac Audio";"06";"Various";"Download";"2013";"Javi & Sko0ma";"""Goa Trance""";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\VA - Blacklight Moments [Suntrip Records - SUNCD28] (2013)";"_2010_2014";"Blacklight Moments";"TRANCE";"1";"06";"Emotional Overload";"4008";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\VA - Blacklight Moments [Suntrip Records - SUNCD28] (2013)";"2017-03-13 12:51:50";"NEW";"54474";"Download"
"488";"Various - Blacklight Moments.flac";"00:08:08";"Flac Audio";"07";"Various";"Download";"2013";"Artifact 303";"""Goa Trance""";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\VA - Blacklight Moments [Suntrip Records - SUNCD28] (2013)";"_2010_2014";"Blacklight Moments";"TRANCE";"1";"07";"Beyond Lightspeed (E-Mantra Rmx)";"4008";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\VA - Blacklight Moments [Suntrip Records - SUNCD28] (2013)";"2017-03-13 12:51:50";"NEW";"54475";"Download"
"431";"Various - Blacklight Moments.flac";"00:07:11";"Flac Audio";"08";"Various";"Download";"2013";"Skarma";"""Goa Trance""";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\VA - Blacklight Moments [Suntrip Records - SUNCD28] (2013)";"_2010_2014";"Blacklight Moments";"TRANCE";"1";"08";"Naltayada";"4008";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\VA - Blacklight Moments [Suntrip Records - SUNCD28] (2013)";"2017-03-13 12:51:50";"NEW";"54476";"Download"
"500";"Various - Blacklight Moments.flac";"00:08:20";"Flac Audio";"09";"Various";"Download";"2013";"Mindsphere";"""Goa Trance""";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\VA - Blacklight Moments [Suntrip Records - SUNCD28] (2013)";"_2010_2014";"Blacklight Moments";"TRANCE";"1";"09";"Depth Of Consciousness";"4008";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\VA - Blacklight Moments [Suntrip Records - SUNCD28] (2013)";"2017-03-13 12:51:50";"NEW";"54477";"Download"
"561";"Various - Blacklight Moments.flac";"00:09:21";"Flac Audio";"10";"Various";"Download";"2013";"Uth";"""Goa Trance""";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\VA - Blacklight Moments [Suntrip Records - SUNCD28] (2013)";"_2010_2014";"Blacklight Moments";"TRANCE";"1";"10";"Cosmic Fusion";"4008";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\VA - Blacklight Moments [Suntrip Records - SUNCD28] (2013)";"2017-03-13 12:51:50";"NEW";"54478";"Download"
"564,373";"01. Aioaska, Gipsy Soul – Deepest Level.flac";"00:09:24";"Flac Audio";"01";"";"Download";"2017";"Aioaska, Gipsy Soul";"Psy-Progressive ";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Aioaska - FLOW Friends EP Vol.1 (2017)";"_2015_2019";"FLOW Friends EP Vol.1";"TRANCE";"0";"01";"Deepest Level";"4009";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Aioaska - FLOW Friends EP Vol.1 (2017)";"2017-03-13 12:52:13";"NEW";"54479";"Download"
"473,04";"02. Aioaska, Artyficial – Il Mio Amore.flac";"00:07:53";"Flac Audio";"02";"";"Download";"2017";"Aioaska, Artyficial";"Psy-Progressive ";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Aioaska - FLOW Friends EP Vol.1 (2017)";"_2015_2019";"FLOW Friends EP Vol.1";"TRANCE";"0";"02";"Il Mio Amore";"4009";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Aioaska - FLOW Friends EP Vol.1 (2017)";"2017-03-13 12:52:13";"NEW";"54480";"Download"
"416,467";"03. Gipsy Soul, Artyficial – The Arranger.flac";"00:06:56";"Flac Audio";"03";"";"Download";"2017";"Gipsy Soul, Artyficial";"Psy-Progressive ";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Aioaska - FLOW Friends EP Vol.1 (2017)";"_2015_2019";"FLOW Friends EP Vol.1";"TRANCE";"0";"03";"The Arranger";"4009";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Aioaska - FLOW Friends EP Vol.1 (2017)";"2017-03-13 12:52:13";"NEW";"54481";"Download"
"521,733";"01. Liquid Soul – Lost Gravity (Atacama rmx).flac";"00:08:42";"Flac Audio";"1-01";"Atacama";"Download";"2016";"Liquid Soul";"Progressive Trance/Psy-Trance";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Atacama - Escape From Velocity EP (2016)";"_2015_2019";"Escape From Velocity";"TRANCE";"1";"01";"Lost Gravity (Atacama Remix)";"4010";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Atacama - Escape From Velocity EP (2016)";"2017-03-13 12:52:20";"NEW";"54482";"Download"
"528,693";"02. Atacama – Escape From Velocity.flac";"00:08:49";"Flac Audio";"1-02";"Atacama";"Download";"2016";"Atacama";"Progressive Trance/Psy-Trance";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Atacama - Escape From Velocity EP (2016)";"_2015_2019";"Escape From Velocity";"TRANCE";"1";"02";"Escape From Velocity";"4010";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Atacama - Escape From Velocity EP (2016)";"2017-03-13 12:52:20";"NEW";"54483";"Download"
"554,075";"01 - Braincell - Universal Mind.flac";"00:09:14";"Flac Audio";"01";"Braincell";"Download";"2017";"Braincell";"";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Braincell - Connecting Multiverses (2017)";"_2015_2019";"Connecting Multiverses";"TRANCE";"0";"01";"Universal Mind";"3991";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Braincell - Connecting Multiverses (2017)";"2017-03-13 12:52:30";"NEW";"54484";"Download"
"508,888";"02 - Braincell - Bitcritters.flac";"00:08:29";"Flac Audio";"02";"Braincell";"Download";"2017";"Braincell";"";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Braincell - Connecting Multiverses (2017)";"_2015_2019";"Connecting Multiverses";"TRANCE";"0";"02";"Bitcritters";"3991";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Braincell - Connecting Multiverses (2017)";"2017-03-13 12:52:30";"NEW";"54485";"Download"
"426,749";"03 - Braincell - Out of the Matrix.flac";"00:07:07";"Flac Audio";"03";"Braincell";"Download";"2017";"Braincell";"";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Braincell - Connecting Multiverses (2017)";"_2015_2019";"Connecting Multiverses";"TRANCE";"0";"03";"Out of the Matrix";"3991";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Braincell - Connecting Multiverses (2017)";"2017-03-13 12:52:30";"NEW";"54486";"Download"
"449,817";"04 - Braincell - Crazy Peanuts.flac";"00:07:30";"Flac Audio";"04";"Braincell";"Download";"2017";"Braincell";"";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Braincell - Connecting Multiverses (2017)";"_2015_2019";"Connecting Multiverses";"TRANCE";"0";"04";"Crazy Peanuts";"3991";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Braincell - Connecting Multiverses (2017)";"2017-03-13 12:52:30";"NEW";"54487";"Download"
"537,124";"05 - Braincell - Moonstone.flac";"00:08:57";"Flac Audio";"05";"Braincell";"Download";"2017";"Braincell";"";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Braincell - Connecting Multiverses (2017)";"_2015_2019";"Connecting Multiverses";"TRANCE";"0";"05";"Moonstone";"3991";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Braincell - Connecting Multiverses (2017)";"2017-03-13 12:52:30";"NEW";"54488";"Download"
"467,325";"06 - Braincell - Modular Multiverses.flac";"00:07:47";"Flac Audio";"06";"Braincell";"Download";"2017";"Braincell";"";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Braincell - Connecting Multiverses (2017)";"_2015_2019";"Connecting Multiverses";"TRANCE";"0";"06";"Modular Multiverses";"3991";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Braincell - Connecting Multiverses (2017)";"2017-03-13 12:52:30";"NEW";"54489";"Download"
"454,507";"07 - Braincell - Flip Flop.flac";"00:07:35";"Flac Audio";"07";"Braincell";"Download";"2017";"Braincell";"";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Braincell - Connecting Multiverses (2017)";"_2015_2019";"Connecting Multiverses";"TRANCE";"0";"07";"Flip Flop";"3991";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Braincell - Connecting Multiverses (2017)";"2017-03-13 12:52:30";"NEW";"54490";"Download"
"430,777";"08 - Braincell - Ways of Expression.flac";"00:07:11";"Flac Audio";"08";"Braincell";"Download";"2017";"Braincell";"";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Braincell - Connecting Multiverses (2017)";"_2015_2019";"Connecting Multiverses";"TRANCE";"0";"08";"Ways of Expression";"3991";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Braincell - Connecting Multiverses (2017)";"2017-03-13 12:52:30";"NEW";"54491";"Download"
"367,154";"09 - Braincell - Luanatic.flac";"00:06:07";"Flac Audio";"09";"Braincell";"Download";"2017";"Braincell";"";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Braincell - Connecting Multiverses (2017)";"_2015_2019";"Connecting Multiverses";"TRANCE";"0";"09";"Luanatic";"3991";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Braincell - Connecting Multiverses (2017)";"2017-03-13 12:52:30";"NEW";"54492";"Download"
"529,655";"01. Melodeep - Escape Into The Truth.flac";"00:08:50";"Flac Audio";"01";"Melodeep";"Download";"2017";"Melodeep";"Psychedelic";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Melodeep - Escape Into The Truth EP (2017)";"_2015_2019";"Escape Into The Truth EP";"TRANCE";"0";"01";"Escape Into The Truth";"4011";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Melodeep - Escape Into The Truth EP (2017)";"2017-03-13 12:53:04";"NEW";"54493";"Download"
"493,333";"02. Melodeep - Mysterious Desire.flac";"00:08:13";"Flac Audio";"02";"Melodeep";"Download";"2017";"Melodeep";"Psychedelic";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Melodeep - Escape Into The Truth EP (2017)";"_2015_2019";"Escape Into The Truth EP";"TRANCE";"0";"02";"Mysterious Desire";"4011";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Melodeep - Escape Into The Truth EP (2017)";"2017-03-13 12:53:04";"NEW";"54494";"Download"
"533,693";"01. Relativ – HalluciNation.flac";"00:08:54";"Flac Audio";"1-01";"Relativ";"Download";"2017";"Relativ";"Psy-Trance";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Relativ - HalluciNation EP (2017)";"_2015_2019";"HalluciNation";"TRANCE";"1";"01";"HalluciNation";"4012";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Relativ - HalluciNation EP (2017)";"2017-03-13 12:53:34";"NEW";"54495";"Download"
"486";"02. Relativ – Subreality.flac";"00:08:06";"Flac Audio";"1-02";"Relativ";"Download";"2017";"Relativ";"Psy-Trance";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Relativ - HalluciNation EP (2017)";"_2015_2019";"HalluciNation";"TRANCE";"1";"02";"Subreality";"4012";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Relativ - HalluciNation EP (2017)";"2017-03-13 12:53:34";"NEW";"54496";"Download"
