"TAG_Duration";"FIL_Track";"TAG_length";"TAG_Exten";"ODR_Track";"TAG_Albumartists";"Position1";"TAG_Year";"TAG_Artists";"TAG_Genres";"REP_Album";"Position2";"TAG_Album";"Category";"TAG_Disc";"TAG_Track";"TAG_Title";"ID_CD";"REP_Track";"Date_Insert";"Statut";"ID_TRACK";"Family"
"398";"Atma - Music Revolution.flac";"00:06:38";"Flac Audio";"05";"Atma";"Download";"2011";"Atma";"Psychedelic";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Atma - Music Revolution [BMSS Records] (2011)";"_2010_2014";"Music Revolution ";"TRANCE";"1";"05";"Disturbing Silence";"3982";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Atma - Music Revolution [BMSS Records] (2011)";"2017-03-03 15:00:39";"NEW";"54119";"Download"
"444";"Atma - Music Revolution.flac";"00:07:24";"Flac Audio";"06";"Atma";"Download";"2011";"Atma";"Psychedelic";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Atma - Music Revolution [BMSS Records] (2011)";"_2010_2014";"Music Revolution ";"TRANCE";"1";"06";"Into The Void";"3982";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Atma - Music Revolution [BMSS Records] (2011)";"2017-03-03 15:00:39";"NEW";"54120";"Download"
"458";"Atma - Music Revolution.flac";"00:07:38";"Flac Audio";"07";"Atma";"Download";"2011";"Atma";"Psychedelic";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Atma - Music Revolution [BMSS Records] (2011)";"_2010_2014";"Music Revolution ";"TRANCE";"1";"07";"Space Conquest";"3982";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Atma - Music Revolution [BMSS Records] (2011)";"2017-03-03 15:00:39";"NEW";"54121";"Download"
"461";"Atma - Music Revolution.flac";"00:07:41";"Flac Audio";"08";"Atma";"Download";"2011";"Atma";"Psychedelic";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Atma - Music Revolution [BMSS Records] (2011)";"_2010_2014";"Music Revolution ";"TRANCE";"1";"08";"It's Time";"3982";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Atma - Music Revolution [BMSS Records] (2011)";"2017-03-03 15:00:39";"NEW";"54122";"Download"
"424";"Atma - Music Revolution.flac";"00:07:04";"Flac Audio";"09";"Atma";"Download";"2011";"Atma";"Psychedelic";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Atma - Music Revolution [BMSS Records] (2011)";"_2010_2014";"Music Revolution ";"TRANCE";"1";"09";"When We Dream";"3982";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Atma - Music Revolution [BMSS Records] (2011)";"2017-03-03 15:00:39";"NEW";"54123";"Download"
"462";"Atma - Music Revolution.flac";"00:07:42";"Flac Audio";"10";"Atma";"Download";"2011";"Atma";"Psychedelic";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Atma - Music Revolution [BMSS Records] (2011)";"_2010_2014";"Music Revolution ";"TRANCE";"1";"10";"The Guide";"3982";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\Atma - Music Revolution [BMSS Records] (2011)";"2017-03-03 15:00:39";"NEW";"54124";"Download"
"430,759";"01. KamaSutrance - Tabula Rasa.flac";"00:07:11";"Flac Audio";"1-01";"KamaSutrance";"Download";"2012";"KamaSutrance";"Psy-Trance";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\KamaSutrance - Vs The World EP [DND007] (2012)";"_2010_2014";"Vs The World";"TRANCE";"1";"01";"Tabula Rasa";"3983";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\KamaSutrance - Vs The World EP [DND007] (2012)";"2017-03-03 15:00:56";"NEW";"54125";"Download"
"454,016";"02. Ananda Shake vs Audiotec - Jumper (KamaSutrance Rmx).flac";"00:07:34";"Flac Audio";"1-02";"KamaSutrance";"Download";"2012";"Ananda Shake Vs Audiotec";"Psy-Trance";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\KamaSutrance - Vs The World EP [DND007] (2012)";"_2010_2014";"Vs The World";"TRANCE";"1";"02";"Jumper (KamaSutrance Remix)";"3983";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\KamaSutrance - Vs The World EP [DND007] (2012)";"2017-03-03 15:00:56";"NEW";"54126";"Download"
"516,755";"03. Bio-Tonic - Fly Away (KamaSutrance Rmx).flac";"00:08:37";"Flac Audio";"1-03";"KamaSutrance";"Download";"2012";"Bio-Tonic";"Psy-Trance";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\KamaSutrance - Vs The World EP [DND007] (2012)";"_2010_2014";"Vs The World";"TRANCE";"1";"03";"Fly Away (KamaSutrance Remix)";"3983";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\KamaSutrance - Vs The World EP [DND007] (2012)";"2017-03-03 15:00:56";"NEW";"54127";"Download"
"443,897";"04. Yahel - Soul (KamaSutrance Rmx).flac";"00:07:24";"Flac Audio";"1-04";"KamaSutrance";"Download";"2012";"Yahel";"Psy-Trance";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\KamaSutrance - Vs The World EP [DND007] (2012)";"_2010_2014";"Vs The World";"TRANCE";"1";"04";"Soul  (KamaSutrance Remix)";"3983";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\KamaSutrance - Vs The World EP [DND007] (2012)";"2017-03-03 15:00:57";"NEW";"54128";"Download"
"553,331";"05. KamaSutrance - Desire 2 Music.flac";"00:09:13";"Flac Audio";"1-05";"KamaSutrance";"Download";"2012";"KamaSutrance";"Psy-Trance";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\KamaSutrance - Vs The World EP [DND007] (2012)";"_2010_2014";"Vs The World";"TRANCE";"1";"05";"Desire 2 Music";"3983";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2010_2014\KamaSutrance - Vs The World EP [DND007] (2012)";"2017-03-03 15:00:57";"NEW";"54129";"Download"
"495,613";"01. Psychedelic Hell.flac";"00:08:16";"Flac Audio";"1-01";"Morphic Resonance";"Download";"2016";"Morphic Resonance";"Goa Trance";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Morphic Resonance - The City of Moons [Suntrip Records - SUNCD41] (2016)";"_2015_2019";"The City of Moons";"TRANCE";"1";"01";"Psychedelic Hell";"3984";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Morphic Resonance - The City of Moons [Suntrip Records - SUNCD41] (2016)";"2017-03-03 15:01:46";"NEW";"54130";"Download"
"495,493";"02. In The Mouth of Madness.flac";"00:08:15";"Flac Audio";"1-02";"Morphic Resonance";"Download";"2016";"Morphic Resonance";"Goa Trance";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Morphic Resonance - The City of Moons [Suntrip Records - SUNCD41] (2016)";"_2015_2019";"The City of Moons";"TRANCE";"1";"02";"In The Mouth of Madness";"3984";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Morphic Resonance - The City of Moons [Suntrip Records - SUNCD41] (2016)";"2017-03-03 15:01:46";"NEW";"54131";"Download"
"748,347";"03. The City of Moons.flac";"00:12:28";"Flac Audio";"1-03";"Morphic Resonance";"Download";"2016";"Morphic Resonance";"Goa Trance";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Morphic Resonance - The City of Moons [Suntrip Records - SUNCD41] (2016)";"_2015_2019";"The City of Moons";"TRANCE";"1";"03";"The City of Moons";"3984";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Morphic Resonance - The City of Moons [Suntrip Records - SUNCD41] (2016)";"2017-03-03 15:01:46";"NEW";"54132";"Download"
"562,493";"04. Bad Dreamer.flac";"00:09:22";"Flac Audio";"1-04";"Morphic Resonance";"Download";"2016";"Morphic Resonance";"Goa Trance";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Morphic Resonance - The City of Moons [Suntrip Records - SUNCD41] (2016)";"_2015_2019";"The City of Moons";"TRANCE";"1";"04";"Bad Dreamer";"3984";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Morphic Resonance - The City of Moons [Suntrip Records - SUNCD41] (2016)";"2017-03-03 15:01:46";"NEW";"54133";"Download"
"566,76";"05. Chronos.flac";"00:09:27";"Flac Audio";"1-05";"Morphic Resonance";"Download";"2016";"Morphic Resonance";"Goa Trance";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Morphic Resonance - The City of Moons [Suntrip Records - SUNCD41] (2016)";"_2015_2019";"The City of Moons";"TRANCE";"1";"05";"Chronos";"3984";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Morphic Resonance - The City of Moons [Suntrip Records - SUNCD41] (2016)";"2017-03-03 15:01:46";"NEW";"54134";"Download"
"643,707";"06. Procyon.flac";"00:10:44";"Flac Audio";"1-06";"Morphic Resonance";"Download";"2016";"Morphic Resonance";"Goa Trance";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Morphic Resonance - The City of Moons [Suntrip Records - SUNCD41] (2016)";"_2015_2019";"The City of Moons";"TRANCE";"1";"06";"Procyon";"3984";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Morphic Resonance - The City of Moons [Suntrip Records - SUNCD41] (2016)";"2017-03-03 15:01:46";"NEW";"54135";"Download"
"525,547";"07. Mindwarp.flac";"00:08:46";"Flac Audio";"1-07";"Morphic Resonance";"Download";"2016";"Morphic Resonance";"Goa Trance";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Morphic Resonance - The City of Moons [Suntrip Records - SUNCD41] (2016)";"_2015_2019";"The City of Moons";"TRANCE";"1";"07";"Mindwarp";"3984";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Morphic Resonance - The City of Moons [Suntrip Records - SUNCD41] (2016)";"2017-03-03 15:01:46";"NEW";"54136";"Download"
"549,24";"08. Space Dwarfs (Morphic Resonance Remix).flac";"00:09:09";"Flac Audio";"1-08";"Morphic Resonance";"Download";"2016";"S_U_N_ Project";"Goa Trance";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Morphic Resonance - The City of Moons [Suntrip Records - SUNCD41] (2016)";"_2015_2019";"The City of Moons";"TRANCE";"1";"08";"Space Dwarfs (Morphic Resonance Remix)";"3984";"\\HOMERSTATION\_LossLess\TRANCE\Download\_2015_2019\Morphic Resonance - The City of Moons [Suntrip Records - SUNCD41] (2016)";"2017-03-03 15:01:46";"NEW";"54137";"Download"
"474,52";"01 - Atma - We Will Rise Again.flac";"00:07:55";"Flac Audio";"1-01";"Atma";"Labels";"2006";"Atma";"Electronic";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Geomagnetic.TV\[GEOCD017] Atma - Beyond Good and Evil (2006)";"Geomagnetic.TV";"Beyond Good and Evil";"TRANCE";"1";"01";"We Will Rise Again";"3985";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Geomagnetic.TV\[GEOCD017] Atma - Beyond Good and Evil (2006)";"2017-03-03 15:04:20";"NEW";"54138";"Label/Physique"
"465,2";"02 - Atma - Beyond Good & Evil.flac";"00:07:45";"Flac Audio";"1-02";"Atma";"Labels";"2006";"Atma";"Electronic";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Geomagnetic.TV\[GEOCD017] Atma - Beyond Good and Evil (2006)";"Geomagnetic.TV";"Beyond Good and Evil";"TRANCE";"1";"02";"Beyond Good & Evil";"3985";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Geomagnetic.TV\[GEOCD017] Atma - Beyond Good and Evil (2006)";"2017-03-03 15:04:21";"NEW";"54139";"Label/Physique"
"457,627";"03 - Atma - The Other Side.flac";"00:07:38";"Flac Audio";"1-03";"Atma";"Labels";"2006";"Atma";"Electronic";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Geomagnetic.TV\[GEOCD017] Atma - Beyond Good and Evil (2006)";"Geomagnetic.TV";"Beyond Good and Evil";"TRANCE";"1";"03";"The Other Side";"3985";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Geomagnetic.TV\[GEOCD017] Atma - Beyond Good and Evil (2006)";"2017-03-03 15:04:21";"NEW";"54140";"Label/Physique"
"500,88";"04 - Atma - Deviant Behaviour.flac";"00:08:21";"Flac Audio";"1-04";"Atma";"Labels";"2006";"Atma";"Electronic";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Geomagnetic.TV\[GEOCD017] Atma - Beyond Good and Evil (2006)";"Geomagnetic.TV";"Beyond Good and Evil";"TRANCE";"1";"04";"Deviant Behaviour";"3985";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Geomagnetic.TV\[GEOCD017] Atma - Beyond Good and Evil (2006)";"2017-03-03 15:04:21";"NEW";"54141";"Label/Physique"
"490,84";"05 - Atma - The 'Ganzfeld' Experime.flac";"00:08:11";"Flac Audio";"1-05";"Atma";"Labels";"2006";"Atma";"Electronic";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Geomagnetic.TV\[GEOCD017] Atma - Beyond Good and Evil (2006)";"Geomagnetic.TV";"Beyond Good and Evil";"TRANCE";"1";"05";"The ""Ganzfeld"" Experime";"3985";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Geomagnetic.TV\[GEOCD017] Atma - Beyond Good and Evil (2006)";"2017-03-03 15:04:21";"NEW";"54142";"Label/Physique"
"476,827";"06 - Atma - The Doors of Perceptions.flac";"00:07:57";"Flac Audio";"1-06";"Atma";"Labels";"2006";"Atma";"Electronic";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Geomagnetic.TV\[GEOCD017] Atma - Beyond Good and Evil (2006)";"Geomagnetic.TV";"Beyond Good and Evil";"TRANCE";"1";"06";"The Doors of Perceptions";"3985";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Geomagnetic.TV\[GEOCD017] Atma - Beyond Good and Evil (2006)";"2017-03-03 15:04:21";"NEW";"54143";"Label/Physique"
"480,787";"07 - Atma - Psychedelic Visionars.flac";"00:08:01";"Flac Audio";"1-07";"Atma";"Labels";"2006";"Atma";"Electronic";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Geomagnetic.TV\[GEOCD017] Atma - Beyond Good and Evil (2006)";"Geomagnetic.TV";"Beyond Good and Evil";"TRANCE";"1";"07";"Psychedelic Visionars";"3985";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Geomagnetic.TV\[GEOCD017] Atma - Beyond Good and Evil (2006)";"2017-03-03 15:04:21";"NEW";"54144";"Label/Physique"
"515,6";"08 - Atma - Eternal Cycles.flac";"00:08:36";"Flac Audio";"1-08";"Atma";"Labels";"2006";"Atma";"Electronic";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Geomagnetic.TV\[GEOCD017] Atma - Beyond Good and Evil (2006)";"Geomagnetic.TV";"Beyond Good and Evil";"TRANCE";"1";"08";"Eternal Cycles";"3985";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Geomagnetic.TV\[GEOCD017] Atma - Beyond Good and Evil (2006)";"2017-03-03 15:04:21";"NEW";"54145";"Label/Physique"
"454,747";"09 - Atma - There Is Still Hope.flac";"00:07:35";"Flac Audio";"1-09";"Atma";"Labels";"2006";"Atma";"Electronic";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Geomagnetic.TV\[GEOCD017] Atma - Beyond Good and Evil (2006)";"Geomagnetic.TV";"Beyond Good and Evil";"TRANCE";"1";"09";"There Is Still Hope";"3985";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Geomagnetic.TV\[GEOCD017] Atma - Beyond Good and Evil (2006)";"2017-03-03 15:04:21";"NEW";"54146";"Label/Physique"
"416,04";"01. Audiomatic & Phaxe – Pineapple X-press.flac";"00:06:56";"Flac Audio";"1-01";"Audiomatic";"Labels";"2013";"Audiomatic & Phaxe";"Progressive Trance/Psy-Trance";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Spintwist Records\[SPN1CD056] VA - Audiophile Vol. 4 (2013)";"Spintwist Records";"Audiophile Volume 4";"TRANCE";"1";"01";"Pineapple X-Press";"3986";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Spintwist Records\[SPN1CD056] VA - Audiophile Vol. 4 (2013)";"2017-03-03 15:07:16";"NEW";"54147";"Label/Physique"
"457,333";"02. Day.din – Charlie wasnt afraid.flac";"00:07:37";"Flac Audio";"1-02";"Audiomatic";"Labels";"2013";"Day.Din";"Progressive Trance/Psy-Trance";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Spintwist Records\[SPN1CD056] VA - Audiophile Vol. 4 (2013)";"Spintwist Records";"Audiophile Volume 4";"TRANCE";"1";"02";"Charlie Wasn't Afraid";"3986";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Spintwist Records\[SPN1CD056] VA - Audiophile Vol. 4 (2013)";"2017-03-03 15:07:16";"NEW";"54148";"Label/Physique"
"464,613";"03. Audiomatic & Vaishiyas – Exchange (Astrix Remix).flac";"00:07:45";"Flac Audio";"1-03";"Audiomatic";"Labels";"2013";"Audiomatic & Vaishiyas";"Progressive Trance/Psy-Trance";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Spintwist Records\[SPN1CD056] VA - Audiophile Vol. 4 (2013)";"Spintwist Records";"Audiophile Volume 4";"TRANCE";"1";"03";"Exchange (Astrix Remix)";"3986";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Spintwist Records\[SPN1CD056] VA - Audiophile Vol. 4 (2013)";"2017-03-03 15:07:16";"NEW";"54149";"Label/Physique"
"388,52";"04.  Interactive Noise – Just be crazy.flac";"00:06:29";"Flac Audio";"1-04";"Audiomatic";"Labels";"2013";"Interactive Noise";"Progressive Trance/Psy-Trance";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Spintwist Records\[SPN1CD056] VA - Audiophile Vol. 4 (2013)";"Spintwist Records";"Audiophile Volume 4";"TRANCE";"1";"04";"Just Be Crazy";"3986";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Spintwist Records\[SPN1CD056] VA - Audiophile Vol. 4 (2013)";"2017-03-03 15:07:16";"NEW";"54150";"Label/Physique"
"487,213";"05. Audiomatic & Day.din – Combinations (Sideform Remix).flac";"00:08:07";"Flac Audio";"1-05";"Audiomatic";"Labels";"2013";"Audiomatic & Day.Din";"Progressive Trance/Psy-Trance";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Spintwist Records\[SPN1CD056] VA - Audiophile Vol. 4 (2013)";"Spintwist Records";"Audiophile Volume 4";"TRANCE";"1";"05";"Combination (Sideform Remix)";"3986";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Spintwist Records\[SPN1CD056] VA - Audiophile Vol. 4 (2013)";"2017-03-03 15:07:17";"NEW";"54151";"Label/Physique"
"464,613";"06. Fabio & Moon – Tell me later.flac";"00:07:45";"Flac Audio";"1-06";"Audiomatic";"Labels";"2013";"Fabio & Moon";"Progressive Trance/Psy-Trance";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Spintwist Records\[SPN1CD056] VA - Audiophile Vol. 4 (2013)";"Spintwist Records";"Audiophile Volume 4";"TRANCE";"1";"06";"Tell Me Later";"3986";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Spintwist Records\[SPN1CD056] VA - Audiophile Vol. 4 (2013)";"2017-03-03 15:07:17";"NEW";"54152";"Label/Physique"
"383,307";"07. Audiomatic & Vaishiyas – Pattern Safari.flac";"00:06:23";"Flac Audio";"1-07";"Audiomatic";"Labels";"2013";"Audiomatic & Vaishiyas";"Progressive Trance/Psy-Trance";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Spintwist Records\[SPN1CD056] VA - Audiophile Vol. 4 (2013)";"Spintwist Records";"Audiophile Volume 4";"TRANCE";"1";"07";"Pattern Safari";"3986";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Spintwist Records\[SPN1CD056] VA - Audiophile Vol. 4 (2013)";"2017-03-03 15:07:17";"NEW";"54153";"Label/Physique"
"452";"08. Unseen Dimensions & Dottex – Moist Wanted.flac";"00:07:32";"Flac Audio";"1-08";"Audiomatic";"Labels";"2013";"Unseen Dimensions & Dottex";"Progressive Trance/Psy-Trance";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Spintwist Records\[SPN1CD056] VA - Audiophile Vol. 4 (2013)";"Spintwist Records";"Audiophile Volume 4";"TRANCE";"1";"08";"Moist Wanted";"3986";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Spintwist Records\[SPN1CD056] VA - Audiophile Vol. 4 (2013)";"2017-03-03 15:07:17";"NEW";"54154";"Label/Physique"
"423,733";"09. Audiomatic – Asprovalta calling (Hanzo Remix).flac";"00:07:04";"Flac Audio";"1-09";"Audiomatic";"Labels";"2013";"Audiomatic";"Progressive Trance/Psy-Trance";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Spintwist Records\[SPN1CD056] VA - Audiophile Vol. 4 (2013)";"Spintwist Records";"Audiophile Volume 4";"TRANCE";"1";"09";"Asprovalta Calling (Hanzo Remix)";"3986";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Spintwist Records\[SPN1CD056] VA - Audiophile Vol. 4 (2013)";"2017-03-03 15:07:17";"NEW";"54155";"Label/Physique"
"393,173";"10. Durs – Let it go.flac";"00:06:33";"Flac Audio";"1-10";"Audiomatic";"Labels";"2013";"Durs";"Progressive Trance/Psy-Trance";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Spintwist Records\[SPN1CD056] VA - Audiophile Vol. 4 (2013)";"Spintwist Records";"Audiophile Volume 4";"TRANCE";"1";"10";"Let It Go";"3986";"\\HOMERSTATION\_LossLess\TRANCE\Labels\Spintwist Records\[SPN1CD056] VA - Audiophile Vol. 4 (2013)";"2017-03-03 15:07:17";"NEW";"54156";"Label/Physique"
"33,333";"01-raja_ram_and_lucas_-_intro-psycz.flac";"00:00:33";"Flac Audio";"1-01";"Lucas";"Labels";"2006";"Raja Ram And Lucas";"Psy-Trance/Goa Trance";"\\HOMERSTATION\_LossLess\TRANCE\Labels\TIP.World\[TIPWCD047] VA - Lucas Presents God Save The Machine (2006)";"TIP.World";"God Save The Machine";"TRANCE";"1";"01";"Intro";"2158";"\\HOMERSTATION\_LossLess\TRANCE\Labels\TIP.World\[TIPWCD047] VA - Lucas Presents God Save The Machine (2006)";"2017-03-03 15:08:11";"NEW";"54157";"Label/Physique"
"424,267";"02-eat_static_and_lucas_-_primitive_earthlings-psycz.flac";"00:07:04";"Flac Audio";"1-02";"Lucas";"Labels";"2006";"Eat Static And Lucas";"Psy-Trance/Goa Trance";"\\HOMERSTATION\_LossLess\TRANCE\Labels\TIP.World\[TIPWCD047] VA - Lucas Presents God Save The Machine (2006)";"TIP.World";"God Save The Machine";"TRANCE";"1";"02";"Primative Earthlings";"2158";"\\HOMERSTATION\_LossLess\TRANCE\Labels\TIP.World\[TIPWCD047] VA - Lucas Presents God Save The Machine (2006)";"2017-03-03 15:08:11";"NEW";"54158";"Label/Physique"
"414,6";"03-tristan_and_lucas_-_porcupine-psycz.flac";"00:06:55";"Flac Audio";"1-03";"Lucas";"Labels";"2006";"Tristan And Lucas";"Psy-Trance/Goa Trance";"\\HOMERSTATION\_LossLess\TRANCE\Labels\TIP.World\[TIPWCD047] VA - Lucas Presents God Save The Machine (2006)";"TIP.World";"God Save The Machine";"TRANCE";"1";"03";"Porcupine";"2158";"\\HOMERSTATION\_LossLess\TRANCE\Labels\TIP.World\[TIPWCD047] VA - Lucas Presents God Save The Machine (2006)";"2017-03-03 15:08:11";"NEW";"54159";"Label/Physique"
"480,04";"04-dickster_and_lucas_-_living_dangerously-psycz.flac";"00:08:00";"Flac Audio";"1-04";"Lucas";"Labels";"2006";"Dickster And Lucas";"Psy-Trance/Goa Trance";"\\HOMERSTATION\_LossLess\TRANCE\Labels\TIP.World\[TIPWCD047] VA - Lucas Presents God Save The Machine (2006)";"TIP.World";"God Save The Machine";"TRANCE";"1";"04";"Living Dangerously";"2158";"\\HOMERSTATION\_LossLess\TRANCE\Labels\TIP.World\[TIPWCD047] VA - Lucas Presents God Save The Machine (2006)";"2017-03-03 15:08:11";"NEW";"54160";"Label/Physique"
"475,427";"05-laughing_buddha_and_lucas_-_binary_bonanza-psycz.flac";"00:07:55";"Flac Audio";"1-05";"Lucas";"Labels";"2006";"Laughing Buddha And Lucas";"Psy-Trance/Goa Trance";"\\HOMERSTATION\_LossLess\TRANCE\Labels\TIP.World\[TIPWCD047] VA - Lucas Presents God Save The Machine (2006)";"TIP.World";"God Save The Machine";"TRANCE";"1";"05";"Binary Bonanza";"2158";"\\HOMERSTATION\_LossLess\TRANCE\Labels\TIP.World\[TIPWCD047] VA - Lucas Presents God Save The Machine (2006)";"2017-03-03 15:08:11";"NEW";"54161";"Label/Physique"
"501";"06-aphid_moon_and_lucas_o_brien_-_we_are_your_friend-psycz.flac";"00:08:21";"Flac Audio";"1-06";"Lucas";"Labels";"2006";"Aphid Moon And Lucas O'Brien";"Psy-Trance/Goa Trance";"\\HOMERSTATION\_LossLess\TRANCE\Labels\TIP.World\[TIPWCD047] VA - Lucas Presents God Save The Machine (2006)";"TIP.World";"God Save The Machine";"TRANCE";"1";"06";"We Are Your Friend";"2158";"\\HOMERSTATION\_LossLess\TRANCE\Labels\TIP.World\[TIPWCD047] VA - Lucas Presents God Save The Machine (2006)";"2017-03-03 15:08:11";"NEW";"54162";"Label/Physique"
"565,533";"07-hallucinogen_and_lucas_-_pipeworm-psycz.flac";"00:09:26";"Flac Audio";"1-07";"Lucas";"Labels";"2006";"Hallucinogen And Lucas";"Psy-Trance/Goa Trance";"\\HOMERSTATION\_LossLess\TRANCE\Labels\TIP.World\[TIPWCD047] VA - Lucas Presents God Save The Machine (2006)";"TIP.World";"God Save The Machine";"TRANCE";"1";"07";"Pipeworm";"2158";"\\HOMERSTATION\_LossLess\TRANCE\Labels\TIP.World\[TIPWCD047] VA - Lucas Presents God Save The Machine (2006)";"2017-03-03 15:08:11";"NEW";"54163";"Label/Physique"
"534,773";"08-queens_park_derangers_-_create_a_hippy-psycz.flac";"00:08:55";"Flac Audio";"1-08";"Lucas";"Labels";"2006";"Queens Park Derangers";"Psy-Trance/Goa Trance";"\\HOMERSTATION\_LossLess\TRANCE\Labels\TIP.World\[TIPWCD047] VA - Lucas Presents God Save The Machine (2006)";"TIP.World";"God Save The Machine";"TRANCE";"1";"08";"Create A Hippy";"2158";"\\HOMERSTATION\_LossLess\TRANCE\Labels\TIP.World\[TIPWCD047] VA - Lucas Presents God Save The Machine (2006)";"2017-03-03 15:08:11";"NEW";"54164";"Label/Physique"
"458,027";"09-prometheus_and_lucas_-_nerve_centre-psycz.flac";"00:07:38";"Flac Audio";"1-09";"Lucas";"Labels";"2006";"Prometheus And Lucas";"Psy-Trance/Goa Trance";"\\HOMERSTATION\_LossLess\TRANCE\Labels\TIP.World\[TIPWCD047] VA - Lucas Presents God Save The Machine (2006)";"TIP.World";"God Save The Machine";"TRANCE";"1";"09";"Nerve Centre";"2158";"\\HOMERSTATION\_LossLess\TRANCE\Labels\TIP.World\[TIPWCD047] VA - Lucas Presents God Save The Machine (2006)";"2017-03-03 15:08:11";"NEW";"54165";"Label/Physique"
